sku,titulo,descricao,marca,categoria,preco,preco_clube,preco_original,preco_assinante,avaliacao,total_avaliacoes,em_estoque,url,imagens_todas
310010,"Ração Premier Pet para Cães Filhotes de Raças Específicas Lhasa Apso - 2,5Kg","- Alimento balanceado para filhotes, promove a redução de odor e volume das fezes;<br>
- Nutrição específica: favorece a proteção da visão por conter antioxidantes e vitamina A;<br> 
- Pelagem bonita e pele saudável através de ácidos graxos, ômegas 3 e 6, biotina e zinco;<br>
- Saúde intestinal: através da combinação de ingredientes de alta digestibilidade;<br>
- Desenvolvimento excelente: níveis ótimos de proteínas, vitaminas e minerais. Enriquecido com DHA, ômega 3 essencial aos filhotes.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Premier,cachorro/racoes/racao-seca,104.9,89.17,104.9,94.41,4.95,58,True,https://www.petlove.com.br/racao-premier-pet-para-caes-filhotes-de-racas-especificas-lhasa-apso/p?sku=310010,https://www.petlove.com.br/images/products/372548/hd_large/7897348204497.png?1771743091 | https://www.petlove.com.br/images/products/372555/hd_large/Modelo-Depara-com-sangria-%284%29.jpg?1771743097 | https://www.petlove.com.br/images/products/372547/hd_large/7897348204497_2.png?1771743089
31019350-3,"Ração Seca Dog Excellence Super Premium Frango e Arroz para Cães Filhotes Raças Pequenas - 10,1Kg","- Crocante e saboroso do primeiro ao último quilo;<br>
- Sistema Quality Pack: embalagens individuais de 1kg;<br>
- Alimento completo para cães filhotes de Raças Pequenas até 10 meses de idade;<br>
- Fortalece as defesas naturais, possui excelente palatabilidade e garante ótimo desenvolvimento ósseo e muscular.",Dog Excellence,cachorro/racoes/racao-seca,213.66,181.62,213.66,192.29,4.49,35,True,https://www.petlove.com.br/excellence-super-premium-filhote-small-breed-frango-1019350/p?sku=31019350-3,https://www.petlove.com.br/images/products/219851/hd_large/Ra%C3%A7%C3%A3o_Selecta_Dog_Excellence_Super_Premium_Filhotes_de_Ra%C3%A7as_Pequenas_Frango_e_Arroz_31019350.jpg?1770718688 | https://www.petlove.com.br/images/products/219853/hd_large/Ra%C3%A7%C3%A3o_Selecta_Dog_Excellence_Super_Premium_Filhotes_de_Ra%C3%A7as_Pequenas_Frango_e_Arroz_31019350_2.jpg?1770718694 | https://www.petlove.com.br/images/products/219855/hd_large/Ra%C3%A7%C3%A3o_Selecta_Dog_Excellence_Super_Premium_Filhotes_de_Ra%C3%A7as_Pequenas_Frango_e_Arroz_31019350_4.jpg?1770718698 | https://www.petlove.com.br/images/products/219854/hd_large/Ra%C3%A7%C3%A3o_Selecta_Dog_Excellence_Super_Premium_Filhotes_de_Ra%C3%A7as_Pequenas_Frango_e_Arroz_31019350_3.jpg?1770718694
31027543339,Ração Seca Nestlé Purina Pro Plan Frango para Cães Filhotes de Porte Médios e Grandes - 15Kg,<p>- Nutrientes que apoiam o desenvolvimento &oacute;sseo e muscular;<br />- Frango como fonte principal de prote&iacute;na para m&uacute;sculos fortes;<br />- Ingredientes que auxiliam em uma digest&atilde;o eficiente e equilibrada;<br />- Vitaminas e antioxidantes que fortalecem a imunidade;<br />- F&oacute;rmula que oferece energia para as atividades di&aacute;rias do filhote.</p>,Purina Pro Plan,cachorro/racoes/racao-seca,454.23,363.39,454.23,408.81,5.0,2,True,https://www.petlove.com.br/racao-seca-nestle-purina-pro-plan-frango-para-caes-filhotes-de-porte-medios-e-grandes/p?sku=31027543339,https://www.petlove.com.br/images/products/293209/hd_large/31027543337-FRENTE.jpg?1771139261 | https://www.petlove.com.br/images/products/293210/hd_large/31027543337-VERSO.jpg?1771139263 | https://www.petlove.com.br/images/products/293208/hd_large/7891000397886_Puppy_15Kg_com_tarja.jpeg?1771139261 | https://www.petlove.com.br/images/products/293205/hd_large/Niveis_de_garantia.jpeg?1771139258 | https://www.petlove.com.br/images/products/293206/hd_large/recomenda%C3%A7%C3%A3o_diaria.jpeg?1771139259 | https://www.petlove.com.br/images/products/293204/hd_large/Claims.jpeg?1771139257 | https://www.petlove.com.br/images/products/293207/hd_large/Composi%C3%A7%C3%A3o_b%C3%A1sica.jpeg?1771139261
31027559868,"Ração Seca N&D Tropical Selection Suíno, Cereais e Frutas Tropicais para Cães Filhotes de Raças Minis - 2Kg","- Elaborada com ingredientes ricos em antioxidantes naturais, que ajudam a fortalecer o sistema imunológico;<br>
- Oferece uma nutrição completa e balanceada para o seu peludinho, atendendo às necessidades nutricionais dele;<br>
- Os grãos ancestrais presentes na fórmula, auxiliam na sensação de saciedade, auxiliando no controle do apetite;<br>
- Sua receita especial proporciona um sabor inigualável, tornando cada refeição uma experiência prazerosa.
<br><br>
<strong>Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.</strong>",N&D,cachorro/racoes/racao-seca,138.5,117.73,138.5,124.65,5.0,1,True,https://www.petlove.com.br/racao-seca-n-d-tropical-selection-suino-cereais-e-frutas-tropicais-para-caes-filhotes-de-racas-minis/p?sku=31027559868,https://www.petlove.com.br/images/products/274152/hd_large/31027531383_Ra%C3%A7%C3%A3o_Seca_N_D_Tropical_Selection_Su%C3%ADno__Cereais_e_Frutas_Tropicais_para_C%C3%A3es_Filhotes_de_Ra%C3%A7as_Minis_%281%29.jpg?1771052615 | https://www.petlove.com.br/images/products/274155/hd_large/31027531383_Ra%C3%A7%C3%A3o_Seca_N_D_Tropical_Selection_Su%C3%ADno__Cereais_e_Frutas_Tropicais_para_C%C3%A3es_Filhotes_de_Ra%C3%A7as_Minis__%284%29.jpg?1771052620 | https://www.petlove.com.br/images/products/274153/hd_large/31027531383_Ra%C3%A7%C3%A3o_Seca_N_D_Tropical_Selection_Su%C3%ADno__Cereais_e_Frutas_Tropicais_para_C%C3%A3es_Filhotes_de_Ra%C3%A7as_Minis_.jpg?1771052620 | https://www.petlove.com.br/images/products/274154/hd_large/31027531383_Ra%C3%A7%C3%A3o_Seca_N_D_Tropical_Selection_Su%C3%ADno__Cereais_e_Frutas_Tropicais_para_C%C3%A3es_Filhotes_de_Ra%C3%A7as_Minis__%283%29.jpg?1771052620
31027543635,"Ração Seca Nestlé Purina Pro Plan Sensitive Skin para Raças Mini e Pequenas - 7,5Kg","<p style=""text-align: justify;"">- Pele saud&aacute;vel e bem protegida;<br />- Pelagem mais brilhante e macia;<br />- Ingredientes de alta digestibilidade;<br />- Apoio a c&atilde;es de pele sens&iacute;vel;<br />- Nutri&ccedil;&atilde;o equilibrada e avan&ccedil;ada.</p>
<p style=""text-align: justify;"">&nbsp;</p>
<p style=""text-align: justify;"">- Este produto possui Satisfa&ccedil;&atilde;o Garantida. Saiba mais abaixo na descri&ccedil;&atilde;o.</p>",Purina Pro Plan,cachorro/racoes/racao-seca,328.88,263.11,328.88,295.99,5.0,1,True,https://www.petlove.com.br/racao-seca-nestle-purina-pro-plan-sensitive-skin-para-racas-mini-e-pequenas/p?sku=31027543635,https://www.petlove.com.br/images/products/301083/hd_large/Purina-2-Kg.jpg?1771221840 | https://www.petlove.com.br/images/products/301085/hd_large/Imagem_com_tag_de_peso_7_5kg_-_EAN_7891000403273.jpg?1771221840 | https://www.petlove.com.br/images/products/301086/hd_large/7891000400708_7891000403273_%282%29_2.jpg?1771221843 | https://www.petlove.com.br/images/products/301087/hd_large/7891000400708_7891000403273_%284%29.jpg?1771221843 | https://www.petlove.com.br/images/products/301088/hd_large/7891000400708_7891000403273_%282%29.jpg?1771221845 | https://www.petlove.com.br/images/products/301089/hd_large/7891000400708_7891000403273_%283%29.jpg?1771221845 | https://www.petlove.com.br/images/products/301090/hd_large/7891000400708_7891000403273_2.jpg?1771221846 | https://www.petlove.com.br/images/products/301091/hd_large/7891000400708_7891000403273.jpg?1771221846
31027550026,Ração Royal Canin Giant Puppy para Filhotes de Cães Gigantes de 2 a 8 Meses de Idade - 12Kg,"<p>- Crescimento saud&aacute;vel com nutrientes essenciais para filhotes gigantes;<br />- Suporte ao sistema imunol&oacute;gico, fortalecendo a defesa natural;<br />- Sa&uacute;de digestiva otimizada, com ingredientes de f&aacute;cil digest&atilde;o;<br />- F&oacute;rmula que promove articula&ccedil;&otilde;es saud&aacute;veis e desenvolvimento adequado;<br />- Sabor irresist&iacute;vel que agrada at&eacute; os paladares mais exigentes.</p>",Royal Canin,cachorro/racoes/racao-seca,369.99,314.5,369.99,332.99,0.0,0,True,https://www.petlove.com.br/racao-royal-canin-giant-puppy-para-filhotes-de-caes-gigantes-de-2-a-8-meses-de-idade/p?sku=31027550026,https://www.petlove.com.br/images/products/337584/hd_large/7908248302500_3ACC_SHN_GIANT_PUPPY_%282%29.jpg?1771482916 | https://www.petlove.com.br/images/products/337578/hd_large/7908248302500_3ACC_SHN_GIANT_PUPPY_%281%29.jpg?1771482916 | https://www.petlove.com.br/images/products/337580/hd_large/7908248302500_3ACC_SHN_GIANT_PUPPY_%283%29.jpg?1771482916
2425287,Ração Seca Primocão Premium Original Carne e Frango para Cães de Adultos Raças Médias e Grandes - 20Kg,"- Pelos macios e brilhantes;<br>
- Maior disposição e vitalidade;<br>
- Fezes firmes e de baixo odor;<br>
- Partículas delicadas e crocantes;<br>
- Musculatura reforçada;<br>
- Alimento assado;<br>
- Sabor delicioso.",Primocão,cachorro/racoes/racao-seca,167.9,142.72,167.9,151.11,4.18,34,True,https://www.petlove.com.br/racao-seca-primocao-premium-orginal-carne-e-frango-para-caes-adultos-de-racas-medias-e-grandes/p?sku=2425287,https://www.petlove.com.br/images/products/220560/hd_large/Ra%C3%A7%C3%A3o_Seca_Primoc%C3%A3o_Premium_Orginal_Carne_e_Frango_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2425244.jpg?1770719214 | https://www.petlove.com.br/images/products/220561/hd_large/Ra%C3%A7%C3%A3o_Seca_Primoc%C3%A3o_Premium_Orginal_Carne_e_Frango_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2425244_1.jpg?1770719215 | https://www.petlove.com.br/images/products/220562/hd_large/Ra%C3%A7%C3%A3o_Seca_Primoc%C3%A3o_Premium_Orginal_Carne_e_Frango_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2425244_2.jpg?1770719218 | https://www.petlove.com.br/images/products/220563/hd_large/Ra%C3%A7%C3%A3o_Seca_Primoc%C3%A3o_Premium_Orginal_Carne_e_Frango_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2425244_4.jpg?1770719219 | https://www.petlove.com.br/images/products/220564/hd_large/Ra%C3%A7%C3%A3o_Seca_Primoc%C3%A3o_Premium_Orginal_Carne_e_Frango_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2425244_4.jpg?1770719220 | https://www.petlove.com.br/images/products/222110/hd_large/card_promoc%C3%A3o.jpg?1770720473
2664146,Ração Seca Birbo Frango para Cães Adultos - 25Kg,"- Contém transgênico;<br>
- Indicado para cães adultos;<br>
- Reduz o odor e volume das fezes ;<br>
- Possui proteínas de alta absorção;<br> 
- Mantém pele saudável e pelos macios;<br>
- Sem corantes e aromatizantes artificiais;<br>
- Ração premium sabor frango cozido a vapor.",Birbo,cachorro/racoes/racao-seca,216.99,184.45,216.99,195.29,4.67,24,True,https://www.petlove.com.br/racao-seca-birbo-frango-para-caes-adultos/p?sku=2664146,https://www.petlove.com.br/images/products/240097/hd_large/2664119_Ra%C3%A7%C3%A3o_Seca_Birbo_Frango_para_C%C3%A3es_Adultos_1.jpg?1770871785
2623474,"Ração Qualiday Especial Premium Carne, Frango e Arroz para Cães Adultos - 15Kg","- Alimento sem corantes, ideal para cães de porte médio e grande acima de 12 meses;<br>
- Favorece o brilho e manutenção da pelagem e  promove a saúde  das articulações;<br>
- Promove melhor absorção e o equilíbrio da flora intestinal, com ação de prebióticos;<br>
- Produzido com extrato de Yucca, favorece a diminuição do volume e odor das fezes.",Pet Food Solution,cachorro/racoes/racao-seca,182.9,155.47,164.61,164.61,4.4,20,True,https://www.petlove.com.br/racao-qualiday-especial-premium-carne-frango-e-arroz-para-caes-adultos/p?sku=2623474,https://www.petlove.com.br/images/products/233710/hd_large/Ra%C3%A7%C3%A3o_Qualiday_Especial_Premium_Carne__Frango_e_Arroz_para_C%C3%A3es_Adultos_2623471.jpg?1770790698
31027518989,"Ração Seca Finotrato Nature para Cães Adultos Raças Pequenas e Médias - 10,1Kg","- Com ômega 3 & 6 e DHA, que mantém a saúde da pele e  pelos brilhantes;<br>
- Possui condroitina & glucosamina, que mantém articulações protegidas e saudáveis; <br>
- Contém vitamina E e selênio, nutrientes que fortalecem o sistema imunológico;<br>
- Com adição de antioxidantes naturais como: Cúrcuma, Vitamina E e Selênio;<br>
- Oferece proteínas de alto valor biológico e ajuda na manutenção da estrutura muscular.",Finotrato,cachorro/racoes/racao-seca,223.87,190.29,223.87,201.48,4.17,12,True,https://www.petlove.com.br/racao-seca-finotrato-nature-para-caes-adultos-racas-pequenas-e-medias/p?sku=31027518989,https://www.petlove.com.br/images/products/265385/hd_large/Ra%C3%A7%C3%A3o_Seca_Finotrato_Nature_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_e_M%C3%A9dias_31027518986_%281%29.jpg?1770969661 | https://www.petlove.com.br/images/products/265387/hd_large/Ra%C3%A7%C3%A3o_Seca_Finotrato_Nature_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_e_M%C3%A9dias_31027518986_%282%29.jpg?1770969661 | https://www.petlove.com.br/images/products/265388/hd_large/Ra%C3%A7%C3%A3o_Seca_Finotrato_Nature_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_e_M%C3%A9dias_31027518986_%283%29.jpg?1770969662 | https://www.petlove.com.br/images/products/265386/hd_large/Ra%C3%A7%C3%A3o_Seca_Finotrato_Nature_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_e_M%C3%A9dias_31027518986_%284%29.jpg?1770969661
2737311,"Ração Seca Nestlé Purina Dog Chow Extra Life Carne, Frango e Arroz Cães Adultos Raças Médias e Grandes - 10,1Kg","- Sem adição de corantes e sabores artificiais, com probiótico natural; <br>
- Com vitaminas que ajudam a equilibrar a flora intestinal do seu cão; <br>
- Com proteínas que contribuem com a manutenção de ossos fortes e as funções vitais; <br>
- Possui ômega 3 e 6, que mantém uma pele e pelagem mais saudável; <br>
- Ajuda a manter a saúde oral em dia além de reduzir a ação de tártaros; <br>
- Alimento com ingredientes 100% completo e balanceado, indicado para cães adultos. <br><br>
* Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Purina Dog Chow,cachorro/racoes/racao-seca,162.04,137.74,162.04,145.84,4.56,9,True,https://www.petlove.com.br/racao-seca-nestle-purina-dog-chow-extra-life-carne-frango-e-arroz-caes-adultos-racas-medias-e-grandes/p?sku=2737311,https://www.petlove.com.br/images/products/353649/hd_large/7891000350621_12613556_Back_12_%281%29.jpg?1771646727 | https://www.petlove.com.br/images/products/353645/hd_large/7891000350621_12613556_Back_13.jpg?1771646719 | https://www.petlove.com.br/images/products/353646/hd_large/7891000350621_12613556_Back_5_%281%29.jpg?1771646721 | https://www.petlove.com.br/images/products/353648/hd_large/7891000350621_12613556_Back_10_%281%29.jpg?1771646725 | https://www.petlove.com.br/images/products/353647/hd_large/7891000350621_12613556_Back_3.jpg?1771646721 | https://www.petlove.com.br/images/products/353644/hd_large/7891000350621_12613556_Back_11_%281%29.jpg?1771646716
2536579,"Ração Seca Dog Excellence Super Premium Light para Cães Adultos Raças Pequenas - 10,1Kg","- Altamente palatável;<br>
- Para cães a partir de 1 ano de idade;<br>
- Crocante e saboroso até o último quilo;<br>
- Com baixo teor calórico, ajudando na manutenção de peso;<br>
- Sistema Quality Pack: embalagens individuais de 1 Kg no pacote de 10,1 Kg;<br>
- Contém sulfato de condroitina e sulfato de glicosamina, atuando na proteção contra o desgaste e regeneração das cartilagens articulares.",Dog Excellence,cachorro/racoes/racao-seca,229.48,195.06,229.48,206.53,4.4,5,True,https://www.petlove.com.br/racao-seca-dog-excellence-super-premium-light-para-caes-adultos-racas-pequenas/p?sku=2536579,https://www.petlove.com.br/images/products/226846/hd_large/Ra%C3%A7%C3%A3o_Seca_Dog_Excellence_Super_Premium_Light_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_-_10_1_Kg_2536579.jpg?1770786429 | https://www.petlove.com.br/images/products/226847/hd_large/Ra%C3%A7%C3%A3o_Seca_Dog_Excellence_Super_Premium_Light_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_-_10_1_Kg_2536579_2.jpg?1770786429 | https://www.petlove.com.br/images/products/226848/hd_large/Ra%C3%A7%C3%A3o_Seca_Dog_Excellence_Super_Premium_Light_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_-_10_1_Kg_2536579_3.jpg?1770786430 | https://www.petlove.com.br/images/products/226850/hd_large/Ra%C3%A7%C3%A3o_Seca_Dog_Excellence_Super_Premium_Light_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_-_10_1_Kg_2536579_4.jpg?1770786435
31027520530,"Ração Seca Magnus Supreme Frango e Cereais para Cães Adultos de Pequeno Porte - 10,1Kg","- Feita especialmente para raças pequenas, possui partículas no tamanho adequado;<br>
- Fórmula enriquecida com vitaminas e minerais, alta absorção de nutrientes essenciais;<br>
- Receita composta por ingredientes que auxiliam no fluxo e equilíbrio da flora intestinal;<br>
- Proteína de alto valor agregado com maior absorção e aproveitamento pelo organismo.",Magnus,cachorro/racoes/racao-seca,119.9,101.92,119.9,107.91,4.6,5,True,https://www.petlove.com.br/racao-magnus-supreme-frango-e-cereais-para-caes-adultos-pequeno-porte/p?sku=31027520530,https://www.petlove.com.br/images/products/266471/hd_large/Ra%C3%A7%C3%A3o_Seca_Magnus_Supreme_Frango_e_Cereais_para_C%C3%A3es_Adultos_de_Pequeno_Porte_2661006.jpg?1770970445
31027531064,"Ração Seca Balance Carne, Frango e Vegetais para Cães Adultos Porte Médio e Grande - 2,7Kg","- Fornece todos os nutrientes para atender às necessidades diárias do seu cão, garantindo maior saúde e vitalidade;<br>
- Elaborada com ingredientes de alta qualidade, essa ração promove uma digestão saudável e uma pelagem brilhante;<br>
- Sem corantes e aromatizantes artificiais, é uma opção natural e segura para o bem-estar do seu pet.",Balance,cachorro/racoes/racao-seca,59.9,50.92,59.9,53.91,5.0,2,True,https://www.petlove.com.br/racao-seca-balance-carne-frango-e-vegetais-para-caes-adultos-porte-medio-e-grande/p?sku=31027531064,https://www.petlove.com.br/images/products/273985/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%281%29_2.jpg?1771052311 | https://www.petlove.com.br/images/products/273984/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%281%29.jpg?1771052308 | https://www.petlove.com.br/images/products/273981/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%284%29.jpg?1771052302 | https://www.petlove.com.br/images/products/273980/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%282%29_2.jpg?1771052301 | https://www.petlove.com.br/images/products/273979/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%283%29.jpg?1771052300 | https://www.petlove.com.br/images/products/273982/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%283%29_2.jpg?1771052305 | https://www.petlove.com.br/images/products/273983/hd_large/31027531061_Ra%C3%A7%C3%A3o_Seca_Balance_Carne__Frango_e_Vegetais_para_C%C3%A3es_Adultos_Porte_M%C3%A9dio_e_Grande_%282%29.jpg?1771052306
31024429-1,Ração Farmina Cibau Adult para Cães Adultos de Raças Grandes - 15Kg,"- Croquetes Especiais: Partículas adequadas para cães adultos de raças grandes e gigantes; <br>
- Grãos na medida certa, proporcionam melhor apreensão e mastigação do alimento;<br>
- Suporte Articular: Condroitina, Glicosamina, Beta glucanas e ômega 3 (EPA e DHA);<br>
-  Biodisponibilidade: Minerais orgânicos são melhor aproveitados, mais saúde e vitalidade;<br>
- Antioxidantes: favorecem a proteção do organismo contra o envelhecimento celular.;<br>
- L-Carnitina: ideal para o metabolismo das gorduras e formação de massa muscular;<br>
- Cruelty Free: avaliação dos produtos Farmina são feitos com animais em condições normais, com o consentimento dos proprietários e nos seus ambientes domésticos. 
<br>
<br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Cibau,cachorro/racoes/racao-seca,425.5,361.68,425.5,382.95,4.79,47,True,https://www.petlove.com.br/cibau-adulto-large-breed-1024429/p?sku=31024429-1,https://www.petlove.com.br/images/products/189758/hd_large/Racao-Farmina-Cibau-Adult-para-Caes-Adultos-de-Racas-Grandes.jpg?1770532573
31027540344,"Ração Royal Canin para Cães Adultos da Raça Boxer - 10,1Kg","<p>- Mant&eacute;m a musculatura do Boxer forte e saud&aacute;vel;<br />- Ingredientes que suportam a fun&ccedil;&atilde;o card&iacute;aca da ra&ccedil;a;<br />- Apoia as articula&ccedil;&otilde;es, garantindo mobilidade e conforto;<br />- Promove uma digest&atilde;o eficiente e saud&aacute;vel.<br /><br />- Este produto possui Satisfa&ccedil;&atilde;o Garantida. Saiba mais abaixo na descri&ccedil;&atilde;o.</p>",Royal Canin,cachorro/racoes/racao-seca,370.99,315.35,370.99,333.89,0.0,0,True,https://www.petlove.com.br/racao-royal-canin-para-caes-adultos-da-raca-boxer/p?sku=31027540344,https://www.petlove.com.br/images/products/284787/hd_large/7908248302326.jpg?1771132209
3108299,Ração Premier Pet Raças Específicas Labrador Filhote - 12Kg,"- Odor e volume das fezes reduzidos;<br>
- Enriquecido com DHA, ômega 3 essencial aos filhotes;<br>
- Desenvolvimento excelente: níveis ótimos de proteína, vitaminas e minerais;<br> 
- Saúde intestinal: através da combinação de ingredientes de alta digestibilidade, fibras especiais e prebióticos;<br>
- Nutrição específica: controle de calorias que auxilia no equilíbrio da taxa de crescimento e suporte articular, pela associação exclusiva de B-Glucano purificado, EPA, DHA, condroitina e glicosamina.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Premier,cachorro/racoes/racao-seca,276.9,235.37,276.9,249.21,4.75,53,True,https://www.petlove.com.br/racao-premier-pet-labrador-filhote-12kg-108299/p?sku=3108299,https://www.petlove.com.br/images/products/372089/hd_large/7897348203322.png?1771742645 | https://www.petlove.com.br/images/products/372091/hd_large/3108299.jpg?1771742649 | https://www.petlove.com.br/images/products/372090/hd_large/7897348203322_2.png?1771742647 | https://www.petlove.com.br/images/products/170767/hd_large/tamanho_grao_premier_pet_racas_especificas_labrador_filhote.jpg?1770446089
31027533034,"Ração Seca Select by Monello Digestão Equilibrada Salmão, Ervilha e Blueberry para Cães Porte Mini e Pequeno - 2Kg","- Alimento completo com alta digestibilidade e benefícios para a musculatura;<br>
- Atua na saúde intestinal e na manutenção dos pelos graças às frutas e vegetais;<br>
- O DHA presente na fórmula, promove desenvolvimento saudável e longevidade;<br>
- Melhor absorção de nutrientes e renovação da parede intestinal com prebióticos.
<br><br>
- Este produto possui Satisfação Garantida, saiba mais abaixo na descrição.",Select by Monello,cachorro/racoes/racao-seca,62.9,53.47,62.9,56.61,4.57,7,True,https://www.petlove.com.br/racao-seca-monello-select-digestao-equilibrada-salmao-ervilha-e-blueberry-para-caes-porte-mini-e-pequeno/p?sku=31027533034,https://www.petlove.com.br/images/products/275326/hd_large/31027533033_Ra%C3%A7ao_Seca_Monello_Select_Digest%C3%A3o_Equilibrada_Salm%C3%A3o__Ervilha_e_Blueberri_para_C%C3%A3es_Porte_Mini_e_Pequeno.jpg?1771053978
31027548973,"Ração Seca Farmina N&D Quinoa Digestion Cordeiro para Cães Adultos de Porte Mini - 2,5Kg","<p>- Ingredientes naturais que promovem a sa&uacute;de digestiva do seu amigo de quatro patas;<br />- Quinoa rica em nutrientes, garantindo uma dieta equilibrada e saud&aacute;vel;<br />- Erva-doce reduz gases e melhora a absor&ccedil;&atilde;o de nutrientes;<br />- Hortel&atilde; estimula a digest&atilde;o e refresca o h&aacute;lito do seu pet;<br />- Livre de transg&ecirc;nicos, proporcionando uma alimenta&ccedil;&atilde;o mais segura e saud&aacute;vel.</p>",N&D Quinoa,cachorro/racoes/racao-seca,280.5,238.43,280.5,252.45,5.0,1,True,https://www.petlove.com.br/racao-seca-farmina-n-d-quinoa-digestion-cordeiro-para-caes-adultos-de-porte-mini/p?sku=31027548973,https://www.petlove.com.br/images/products/334225/hd_large/7898604436362_-_1.jpg?1771478955 | https://www.petlove.com.br/images/products/334224/hd_large/7898604436362_-_7.jpg?1771478954 | https://www.petlove.com.br/images/products/334226/hd_large/7898604436362_-_4.jpg?1771478957 | https://www.petlove.com.br/images/products/334227/hd_large/7898604436362_-_2.jpg?1771478957 | https://www.petlove.com.br/images/products/334228/hd_large/7898604436362_-_6.jpg?1771478957 | https://www.petlove.com.br/images/products/334229/hd_large/7898604436362_-_9.jpg?1771478959 | https://www.petlove.com.br/images/products/334230/hd_large/7898604436362_-_3.jpg?1771478960 | https://www.petlove.com.br/images/products/334231/hd_large/7898604436362_-_5.jpg?1771478961
31027531322,"Ração Seca N&D Spirulina Cordeiro e Goji Berry para Cães Adultos de Raças Médias e Grandes - 10,1Kg","- A Spirulina é uma fonte rica de ácidos graxos, vitaminas e minerais que estimulam o sistema imunológico;<br>
- A ação da Spirulina no metabolismo de gorduras e carboidratos ajuda a manter a massa magra do pet, garantindo que ele permaneça forte e ativo;<br>
- Fonte de proteínas, oferece ao seu cão uma nutrição excepcional para apoiar seu estilo de vida cheio de vitalidade e saudável;<br>
- Possui forte atividade antioxidante, contribuindo para uma pele saudável e pelagem brilhante.
<br><br>
<strong>Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.</strong>",N&D,cachorro/racoes/racao-seca,600.5,510.43,600.5,540.45,5.0,1,True,https://www.petlove.com.br/racao-seca-n-d-spirulina-cordeiro-e-goji-berry-para-caes-adultos-de-racas-medias-e-grandes/p?sku=31027531322,https://www.petlove.com.br/images/products/274102/hd_large/31027531321_Ra%C3%A7%C3%A3o_Seca_N_D_Spirulina_Cordeiro_e_Goji_Berry_para_C%C3%A3es_Adultos_de_Ra.jpg?1771052517
